VALOR_MAX;VALOR_MIN         ;VALOR_MED       ;FECHA_MAX                       ;FECHA_MIN ;FECHA         
18,9;12,4              ;15,2            ;09/07/14                        ;09/07/14  ;2014-07-09 00:00
19,7;11,9              ;15,4            ;10/07/14                        ;10/07/14  ;2014-07-10 00:00
21,6;12,5              ;16,8            ;11/07/14                        ;11/07/14  ;2014-07-11 00:00
21,2;13,2              ;16,9            ;12/07/14                        ;12/07/14  ;2014-07-12 00:00
26,4;10,5              ;18,5            ;13/07/14                        ;13/07/14  ;2014-07-13 00:00
25,4;15,5              ;19,9            ;14/07/14                        ;14/07/14  ;2014-07-14 00:00
30,2;11,6              ;20,8            ;15/07/14                        ;15/07/14  ;2014-07-15 00:00
34  ;17                ;25,2            ;16/07/14                        ;16/07/14  ;2014-07-16 00:00
33,6;21,6              ;27,3            ;17/07/14                        ;17/07/14  ;2014-07-17 00:00
31,1;22                ;26,1            ;18/07/14                        ;18/07/14  ;2014-07-18 00:00
25,2;15,9              ;23              ;19/07/14                        ;20/07/14  ;2014-07-19 00:00
23  ;11,7              ;17,6            ;20/07/14                        ;20/07/14  ;2014-07-20 00:00
23,3;13,5              ;18              ;21/07/14                        ;21/07/14  ;2014-07-21 00:00
28,2;9,8               ;19,4            ;22/07/14                        ;22/07/14  ;2014-07-22 00:00
30  ;10,6              ;20,3            ;23/07/14                        ;23/07/14  ;2014-07-23 00:00
31,1;13,6              ;22,1            ;24/07/14                        ;24/07/14  ;2014-07-24 00:00
29,2;17,6              ;22,8            ;25/07/14                        ;25/07/14  ;2014-07-25 00:00
29,8;16,1              ;23              ;26/07/14                        ;26/07/14  ;2014-07-26 00:00
29,8;12,3              ;21,3            ;27/07/14                        ;27/07/14  ;2014-07-27 00:00
24,1;14                ;18,7            ;28/07/14                        ;28/07/14  ;2014-07-28 00:00
22,4;13,2              ;17,5            ;29/07/14                        ;29/07/14  ;2014-07-29 00:00
25,7;12,4              ;19,1            ;30/07/14                        ;30/07/14  ;2014-07-30 00:00
29,5;10,2              ;19,5            ;31/07/14                        ;31/07/14  ;2014-07-31 00:00
29,5;15,3              ;21              ;01/08/14                        ;01/08/14  ;2014-08-01 00:00
26,3;14,5              ;19,6            ;02/08/14                        ;02/08/14  ;2014-08-02 00:00
26,9;13,8              ;19,7            ;03/08/14                        ;03/08/14  ;2014-08-03 00:00
27,4;15                ;20,7            ;04/08/14                        ;04/08/14  ;2014-08-04 00:00
28,8;14,2              ;21              ;05/08/14                        ;05/08/14  ;2014-08-05 00:00
29,1;13,3              ;20,8            ;06/08/14                        ;06/08/14  ;2014-08-06 00:00
30,4;14,2              ;22,4            ;07/08/14                        ;07/08/14  ;2014-08-07 00:00
30,5;17,3              ;22,7            ;08/08/14                        ;08/08/14  ;2014-08-08 00:00
27,4;15,5              ;21,4            ;09/08/14                        ;09/08/14  ;2014-08-09 00:00
32,2;20,2              ;24,8            ;10/08/14                        ;10/08/14  ;2014-08-10 00:00
26,9;15,9              ;21,2            ;11/08/14                        ;12/08/14  ;2014-08-11 00:00
28,8;12,8              ;20              ;12/08/14                        ;12/08/14  ;2014-08-12 00:00
23  ;13,8              ;17,3            ;13/08/14                        ;13/08/14  ;2014-08-13 00:00
22,1;10,9              ;16,5            ;14/08/14                        ;14/08/14  ;2014-08-14 00:00
23  ;8,8               ;16,2            ;15/08/14                        ;15/08/14  ;2014-08-15 00:00
21  ;10,6              ;16              ;16/08/14                        ;17/08/14  ;2014-08-16 00:00
29,4;7                 ;16,9            ;17/08/14                        ;17/08/14  ;2014-08-17 00:00
29,7;14,6              ;20,6            ;18/08/14                        ;18/08/14  ;2014-08-18 00:00
25,5;13,1              ;18,6            ;19/08/14                        ;19/08/14  ;2014-08-19 00:00
23,4;13,1              ;17,9            ;20/08/14                        ;20/08/14  ;2014-08-20 00:00
26,1;9,5               ;17,2            ;21/08/14                        ;21/08/14  ;2014-08-21 00:00
18,7;12,8              ;17,1            ;22/08/14                        ;23/08/14  ;2014-08-22 00:00
23,5;6,6               ;15,5            ;23/08/14                        ;23/08/14  ;2014-08-23 00:00
29,3;9,2               ;18,3            ;24/08/14                        ;24/08/14  ;2014-08-24 00:00
32  ;12,9              ;21,9            ;25/08/14                        ;25/08/14  ;2014-08-25 00:00
30,2;15,9              ;23,9            ;26/08/14                        ;26/08/14  ;2014-08-26 00:00
30,6;17,3              ;23,3            ;27/08/14                        ;27/08/14  ;2014-08-27 00:00
32,9;16,7              ;23,8            ;28/08/14                        ;28/08/14  ;2014-08-28 00:00
27,6;17,4              ;21,4            ;29/08/14                        ;29/08/14  ;2014-08-29 00:00
26,1;15,9              ;19,8            ;30/08/14                        ;30/08/14  ;2014-08-30 00:00
28,6;14,5              ;20,7            ;31/08/14                        ;31/08/14  ;2014-08-31 00:00
31,3;11,3              ;20,4            ;01/09/14                        ;01/09/14  ;2014-09-01 00:00
31,4;11,4              ;20,6            ;02/09/14                        ;02/09/14  ;2014-09-02 00:00
31,7;12,9              ;22,1            ;03/09/14                        ;03/09/14  ;2014-09-03 00:00
28,8;18,8              ;22,4            ;04/09/14                        ;05/09/14  ;2014-09-04 00:00
28,9;16,6              ;21,8            ;05/09/14                        ;05/09/14  ;2014-09-05 00:00
30,4;16,3              ;22,6            ;06/09/14                        ;06/09/14  ;2014-09-06 00:00
29,7;14,9              ;23,6            ;07/09/14                        ;07/09/14  ;2014-09-07 00:00
26  ;15                ;19,9            ;08/09/14                        ;08/09/14  ;2014-09-08 00:00
28,7;14,4              ;20,3            ;09/09/14                        ;09/09/14  ;2014-09-09 00:00
30,2;14,5              ;21,7            ;10/09/14                        ;10/09/14  ;2014-09-10 00:00
29,2;16,8              ;22,7            ;11/09/14                        ;11/09/14  ;2014-09-11 00:00
28  ;13,4              ;20,9            ;12/09/14                        ;12/09/14  ;2014-09-12 00:00
29,5;11,2              ;20              ;13/09/14                        ;13/09/14  ;2014-09-13 00:00
27,5;14,1              ;20,7            ;14/09/14                        ;14/09/14  ;2014-09-14 00:00
25,7;13,8              ;19,1            ;15/09/14                        ;15/09/14  ;2014-09-15 00:00
25  ;15                ;20,3            ;16/09/14                        ;16/09/14  ;2014-09-16 00:00
25,3;17,2              ;20,8            ;17/09/14                        ;17/09/14  ;2014-09-17 00:00
24,5;15,5              ;20,3            ;18/09/14                        ;18/09/14  ;2014-09-18 00:00
24,8;14,9              ;20,1            ;19/09/14                        ;19/09/14  ;2014-09-19 00:00
25,7;13,2              ;19              ;20/09/14                        ;20/09/14  ;2014-09-20 00:00
26,2;14,6              ;20,2            ;21/09/14                        ;21/09/14  ;2014-09-21 00:00
18,7;15,1              ;16,7            ;22/09/14                        ;22/09/14  ;2014-09-22 00:00
18,6;10,9              ;15,2            ;23/09/14                        ;23/09/14  ;2014-09-23 00:00
18,9;8,3               ;13,5            ;24/09/14                        ;24/09/14  ;2014-09-24 00:00
22,6;7,2               ;14,5            ;25/09/14                        ;25/09/14  ;2014-09-25 00:00
22,1;5,6               ;12,6            ;26/09/14                        ;26/09/14  ;2014-09-26 00:00
22  ;8,1               ;14,9            ;27/09/14                        ;27/09/14  ;2014-09-27 00:00
18,3;13,9              ;16,4            ;28/09/14                        ;28/09/14  ;2014-09-28 00:00
21,1;13                ;16,3            ;29/09/14                        ;29/09/14  ;2014-09-29 00:00
21,2;12,1              ;16,1            ;30/09/14                        ;01/10/14  ;2014-09-30 00:00
23,2;10,7              ;16,4            ;01/10/14                        ;01/10/14  ;2014-10-01 00:00
23,5;9,9               ;15,7            ;02/10/14                        ;02/10/14  ;2014-10-02 00:00
23,7;10,5              ;16              ;03/10/14                        ;03/10/14  ;2014-10-03 00:00
24,3;10,2              ;16,7            ;04/10/14                        ;04/10/14  ;2014-10-04 00:00
20,7;10,2              ;15,2            ;05/10/14                        ;06/10/14  ;2014-10-05 00:00
22,1;9,1               ;16,1            ;06/10/14                        ;06/10/14  ;2014-10-06 00:00
23,1;12,1              ;18              ;07/10/14                        ;07/10/14  ;2014-10-07 00:00
23,1;12,9              ;18,5            ;08/10/14                        ;08/10/14  ;2014-10-08 00:00
20,8;14,7              ;17,3            ;09/10/14                        ;09/10/14  ;2014-10-09 00:00
17,7;9,8               ;14,7            ;10/10/14                        ;11/10/14  ;2014-10-10 00:00
20,9;9,5               ;15,4            ;11/10/14                        ;11/10/14  ;2014-10-11 00:00
17,6;12,7              ;15,6            ;12/10/14                        ;12/10/14  ;2014-10-12 00:00
    ;                  ;                ;                                ;          ;2014-10-13 00:00
17,9;9                 ;13,6            ;14/10/14                        ;15/10/14  ;2014-10-14 00:00
17  ;7,5               ;11,9            ;15/10/14                        ;15/10/14  ;2014-10-15 00:00
22,9;13,5              ;18,1            ;16/10/14                        ;17/10/14  ;2014-10-16 00:00
23,4;10,8              ;16,8            ;17/10/14                        ;17/10/14  ;2014-10-17 00:00
17,6;16,2              ;17,1            ;18/10/14                        ;18/10/14  ;2014-10-18 00:00
21,3;19,3              ;20,6            ;19/10/14                        ;19/10/14  ;2014-10-19 00:00
26,1;13,6              ;20,1            ;20/10/14                        ;21/10/14  ;2014-10-20 00:00
13,6;12,1              ;12,9            ;21/10/14                        ;21/10/14  ;2014-10-21 00:00
16,4;10,7              ;13,6            ;22/10/14                        ;22/10/14  ;2014-10-22 00:00
22,4;6,2               ;14,5            ;23/10/14                        ;23/10/14  ;2014-10-23 00:00
25,8;9                 ;17,3            ;24/10/14                        ;24/10/14  ;2014-10-24 00:00
25,3;10,9              ;16,7            ;25/10/14                        ;25/10/14  ;2014-10-25 00:00
24,6;9,6               ;15,7            ;26/10/14                        ;26/10/14  ;2014-10-26 00:00
19,3;10,3              ;14,2            ;27/10/14                        ;27/10/14  ;2014-10-27 00:00
19,3;9,7               ;14,3            ;28/10/14                        ;28/10/14  ;2014-10-28 00:00
18,8;9,3               ;12,7            ;29/10/14                        ;29/10/14  ;2014-10-29 00:00
19,2;8,4               ;12,4            ;30/10/14                        ;30/10/14  ;2014-10-30 00:00
19,7;8,5               ;12,8            ;31/10/14                        ;31/10/14  ;2014-10-31 00:00
15,7;8,5               ;11,7            ;01/11/14                        ;01/11/14  ;2014-11-01 00:00
17  ;8,8               ;13,2            ;02/11/14                        ;02/11/14  ;2014-11-02 00:00
16,3;10,2              ;12,9            ;03/11/14                        ;03/11/14  ;2014-11-03 00:00
10,5;5,1               ;8,1             ;04/11/14                        ;05/11/14  ;2014-11-04 00:00
10,4;3,6               ;6,5             ;05/11/14                        ;05/11/14  ;2014-11-05 00:00
11,5;2,2               ;6,8             ;06/11/14                        ;06/11/14  ;2014-11-06 00:00
12,3;3,6               ;8,1             ;07/11/14                        ;07/11/14  ;2014-11-07 00:00
12,4;1,9               ;7,9             ;08/11/14                        ;08/11/14  ;2014-11-08 00:00
11,5;4,7               ;8,3             ;09/11/14                        ;10/11/14  ;2014-11-09 00:00
11,6;,1                ;6,1             ;10/11/14                        ;10/11/14  ;2014-11-10 00:00
7,5 ;6                 ;6,8             ;11/11/14                        ;11/11/14  ;2014-11-11 00:00
13,9;3                 ;7,7             ;12/11/14                        ;12/11/14  ;2014-11-12 00:00
14,7;4,5               ;10,6            ;13/11/14                        ;13/11/14  ;2014-11-13 00:00
14,1;5,1               ;10,9            ;14/11/14                        ;15/11/14  ;2014-11-14 00:00
11,8;3,7               ;7,2             ;15/11/14                        ;15/11/14  ;2014-11-15 00:00
12,3;1,7               ;7,3             ;16/11/14                        ;16/11/14  ;2014-11-16 00:00
10,8;3,4               ;7               ;17/11/14                        ;17/11/14  ;2014-11-17 00:00
11,1;1                 ;5,7             ;18/11/14                        ;18/11/14  ;2014-11-18 00:00
14,3;2,5               ;7,9             ;19/11/14                        ;19/11/14  ;2014-11-19 00:00
17,2;8                 ;11,7            ;20/11/14                        ;20/11/14  ;2014-11-20 00:00
16,3;10,6              ;12,2            ;21/11/14                        ;21/11/14  ;2014-11-21 00:00
16,2;10,9              ;13,4            ;22/11/14                        ;22/11/14  ;2014-11-22 00:00
17,8;12,5              ;15,9            ;23/11/14                        ;23/11/14  ;2014-11-23 00:00
17,5;8,1               ;12,3            ;24/11/14                        ;24/11/14  ;2014-11-24 00:00
14,7;9,7               ;11,7            ;25/11/14                        ;25/11/14  ;2014-11-25 00:00
12,4;7,5               ;10              ;26/11/14                        ;26/11/14  ;2014-11-26 00:00
12,1;8,3               ;10,2            ;27/11/14                        ;27/11/14  ;2014-11-27 00:00
12,7;10,3              ;11,5            ;28/11/14                        ;28/11/14  ;2014-11-28 00:00
12,4;10,6              ;11,5            ;29/11/14                        ;29/11/14  ;2014-11-29 00:00
13,8;7,9               ;11,4            ;30/11/14                        ;30/11/14  ;2014-11-30 00:00
13  ;8,8               ;10,7            ;01/12/14                        ;01/12/14  ;2014-12-01 00:00
10,1;5,6               ;7,5             ;02/12/14                        ;02/12/14  ;2014-12-02 00:00
10,2;0                 ;4,9             ;03/12/14                        ;03/12/14  ;2014-12-03 00:00
8,6 ;-1,1              ;3,2             ;04/12/14                        ;04/12/14  ;2014-12-04 00:00
9   ;-,8               ;4,8             ;05/12/14                        ;05/12/14  ;2014-12-05 00:00
7,2 ;2,6               ;4,2             ;06/12/14                        ;06/12/14  ;2014-12-06 00:00
8,2 ;2,3               ;4,6             ;07/12/14                        ;07/12/14  ;2014-12-07 00:00
10  ;4,8               ;7,1             ;08/12/14                        ;09/12/14  ;2014-12-08 00:00
7,5 ;2,5               ;4,4             ;09/12/14                        ;09/12/14  ;2014-12-09 00:00
10,8;3,2               ;7               ;10/12/14                        ;10/12/14  ;2014-12-10 00:00
10,5;7,3               ;8,8             ;11/12/14                        ;11/12/14  ;2014-12-11 00:00
10,3;,2                ;4,5             ;12/12/14                        ;12/12/14  ;2014-12-12 00:00
    ;                  ;                ;                                ;          ;2014-12-13 00:00
    ;                  ;                ;                                ;          ;2014-12-14 00:00
10,2;3,1               ;7               ;15/12/14                        ;15/12/14  ;2014-12-15 00:00
11,3;4,5               ;7,7             ;16/12/14                        ;16/12/14  ;2014-12-16 00:00
11,2;7,6               ;8,8             ;17/12/14                        ;17/12/14  ;2014-12-17 00:00
15  ;8,4               ;10,6            ;18/12/14                        ;18/12/14  ;2014-12-18 00:00
11,4;1,1               ;5,9             ;19/12/14                        ;19/12/14  ;2014-12-19 00:00
13,1;3,1               ;9,1             ;20/12/14                        ;20/12/14  ;2014-12-20 00:00
12,3;,7                ;5,8             ;21/12/14                        ;21/12/14  ;2014-12-21 00:00
9,6 ;-2,1              ;2,4             ;22/12/14                        ;22/12/14  ;2014-12-22 00:00
5,3 ;-3,7              ;-,5             ;23/12/14                        ;23/12/14  ;2014-12-23 00:00
2,8 ;-5,6              ;-2,4            ;24/12/14                        ;24/12/14  ;2014-12-24 00:00
    ;                  ;                ;                                ;          ;2014-12-25 00:00
    ;                  ;                ;                                ;          ;2014-12-26 00:00
    ;                  ;                ;                                ;          ;2014-12-27 00:00
    ;                  ;                ;                                ;          ;2014-12-28 00:00
7,7 ;-3,4              ;1               ;29/12/14                        ;29/12/14  ;2014-12-29 00:00
8   ;-3,3              ;1,8             ;30/12/14                        ;31/12/14  ;2014-12-30 00:00
8,4 ;-4,9              ;-2,7            ;31/12/14                        ;31/12/14  ;2014-12-31 00:00
    ;                  ;                ;                                ;          ;2015-01-01 00:00
    ;                  ;                ;                                ;          ;2015-01-02 00:00
17,8;-,8               ;6,8             ;03/01/15                        ;03/01/15  ;2015-01-03 00:00
14,2;,2                ;8,4             ;04/01/15                        ;04/01/15  ;2015-01-04 00:00
11,4;-1,2              ;3,1             ;05/01/15                        ;05/01/15  ;2015-01-05 00:00
11,6;-2,6              ;3               ;06/01/15                        ;06/01/15  ;2015-01-06 00:00
5,6 ;-2,4              ;,3              ;07/01/15                        ;07/01/15  ;2015-01-07 00:00
3,5 ;-4,4              ;-1,4            ;08/01/15                        ;08/01/15  ;2015-01-08 00:00
16,2;,4                ;7,1             ;09/01/15                        ;09/01/15  ;2015-01-09 00:00
11,1;2,7               ;4,7             ;10/01/15                        ;10/01/15  ;2015-01-10 00:00
    ;                  ;                ;                                ;          ;2015-01-11 00:00
14  ;-3                ;3,2             ;12/01/15                        ;12/01/15  ;2015-01-12 00:00
13,8;2                 ;8               ;13/01/15                        ;13/01/15  ;2015-01-13 00:00
12,2;,7                ;6,2             ;14/01/15                        ;14/01/15  ;2015-01-14 00:00
11  ;4,6               ;7,7             ;15/01/15                        ;15/01/15  ;2015-01-15 00:00
7,4 ;1,4               ;5               ;16/01/15                        ;16/01/15  ;2015-01-16 00:00
7,2 ;-1,2              ;2,5             ;17/01/15                        ;17/01/15  ;2015-01-17 00:00
4,6 ;-1,2              ;1,5             ;18/01/15                        ;18/01/15  ;2015-01-18 00:00
4,8 ;,4                ;2,3             ;19/01/15                        ;19/01/15  ;2015-01-19 00:00
5,1 ;-1,8              ;1,5             ;20/01/15                        ;20/01/15  ;2015-01-20 00:00
6   ;-1,3              ;1,8             ;21/01/15                        ;21/01/15  ;2015-01-21 00:00
6,8 ;-1,7              ;2,4             ;22/01/15                        ;22/01/15  ;2015-01-22 00:00
5,9 ;,7                ;2,7             ;23/01/15                        ;23/01/15  ;2015-01-23 00:00
7,9 ;1,8               ;4,8             ;24/01/15                        ;24/01/15  ;2015-01-24 00:00
7,6 ;1,6               ;3,7             ;25/01/15                        ;25/01/15  ;2015-01-25 00:00
8,5 ;1,4               ;4,2             ;26/01/15                        ;26/01/15  ;2015-01-26 00:00
8,9 ;3,9               ;6               ;27/01/15                        ;27/01/15  ;2015-01-27 00:00
8,4 ;3,5               ;5,9             ;28/01/15                        ;28/01/15  ;2015-01-28 00:00
11,4;1,1               ;7,4             ;29/01/15                        ;29/01/15  ;2015-01-29 00:00
10,9;3,6               ;5,7             ;30/01/15                        ;30/01/15  ;2015-01-30 00:00
5,6 ;,2                ;2,8             ;31/01/15                        ;31/01/15  ;2015-01-31 00:00
1,7 ;-,1               ;,3              ;01/02/15                        ;01/02/15  ;2015-02-01 00:00
6,2 ;-1,3              ;1,8             ;02/02/15                        ;02/02/15  ;2015-02-02 00:00
3,7 ;0                 ;1,8             ;03/02/15                        ;03/02/15  ;2015-02-03 00:00
1,7 ;-2                ;-,4             ;04/02/15                        ;04/02/15  ;2015-02-04 00:00
2   ;-2,6              ;-,7             ;05/02/15                        ;05/02/15  ;2015-02-05 00:00
,5  ;-4,1              ;-2,4            ;06/02/15                        ;06/02/15  ;2015-02-06 00:00
3,7 ;-7,9              ;-2,5            ;07/02/15                        ;07/02/15  ;2015-02-07 00:00
    ;                  ;                ;                                ;          ;2015-02-08 00:00
7,2 ;-5                ;,7              ;09/02/15                        ;09/02/15  ;2015-02-09 00:00
9,8 ;-4,3              ;1,6             ;10/02/15                        ;10/02/15  ;2015-02-10 00:00
8   ;-1,9              ;3,1             ;11/02/15                        ;11/02/15  ;2015-02-11 00:00
10,3;2,2               ;5,1             ;12/02/15                        ;12/02/15  ;2015-02-12 00:00
10,9;,1                ;5,1             ;13/02/15                        ;13/02/15  ;2015-02-13 00:00
7,6 ;1,3               ;5               ;14/02/15                        ;14/02/15  ;2015-02-14 00:00
10,1;4,6               ;6,7             ;15/02/15                        ;15/02/15  ;2015-02-15 00:00
9,4 ;3,8               ;6,3             ;16/02/15                        ;16/02/15  ;2015-02-16 00:00
10,5;4,2               ;6,4             ;17/02/15                        ;18/02/15  ;2015-02-17 00:00
9,8 ;-,6               ;4,2             ;18/02/15                        ;19/02/15  ;2015-02-18 00:00
11,3;-1,5              ;3,6             ;19/02/15                        ;19/02/15  ;2015-02-19 00:00
10,6;-,9               ;4,9             ;20/02/15                        ;20/02/15  ;2015-02-20 00:00
7,3 ;1,5               ;3,9             ;21/02/15                        ;21/02/15  ;2015-02-21 00:00
7,3 ;1,5               ;4,3             ;22/02/15                        ;22/02/15  ;2015-02-22 00:00
12,1;4,3               ;7,9             ;23/02/15                        ;23/02/15  ;2015-02-23 00:00
4,3 ;,9                ;2,5             ;24/02/15                        ;24/02/15  ;2015-02-24 00:00
9,7 ;1,2               ;5,8             ;26/02/15                        ;25/02/15  ;2015-02-25 00:00
11,6;8,5               ;9,6             ;26/02/15                        ;26/02/15  ;2015-02-26 00:00
9,1 ;3                 ;5,7             ;27/02/15                        ;28/02/15  ;2015-02-27 00:00
10,1;-,5               ;5,5             ;28/02/15                        ;28/02/15  ;2015-02-28 00:00
16,3;7,6               ;11,2            ;01/03/15                        ;01/03/15  ;2015-03-01 00:00
15,6;7,4               ;11,8            ;02/03/15                        ;02/03/15  ;2015-03-02 00:00
17,6;5,5               ;11,5            ;03/03/15                        ;03/03/15  ;2015-03-03 00:00
9,7 ;8,1               ;9,1             ;04/03/15                        ;04/03/15  ;2015-03-04 00:00
    ;                  ;                ;                                ;          ;2015-03-05 00:00
    ;                  ;                ;                                ;          ;2015-03-06 00:00
    ;                  ;                ;                                ;          ;2015-03-07 00:00
    ;                  ;                ;                                ;          ;2015-03-08 00:00
20,6;-,3               ;9,4             ;09/03/15                        ;09/03/15  ;2015-03-09 00:00
18,3;2,6               ;9,6             ;10/03/15                        ;10/03/15  ;2015-03-10 00:00
21,8;3,7               ;12              ;11/03/15                        ;11/03/15  ;2015-03-11 00:00
20,8;2,6               ;11,4            ;12/03/15                        ;12/03/15  ;2015-03-12 00:00
11,5;3                 ;7,9             ;13/03/15                        ;14/03/15  ;2015-03-13 00:00
6,7 ;1,6               ;3,5             ;14/03/15                        ;14/03/15  ;2015-03-14 00:00
9,8 ;-,2               ;5,1             ;15/03/15                        ;15/03/15  ;2015-03-15 00:00
10,6;-2,2              ;4,5             ;16/03/15                        ;16/03/15  ;2015-03-16 00:00
13,6;3,7               ;8,3             ;17/03/15                        ;17/03/15  ;2015-03-17 00:00
11,5;7                 ;9               ;18/03/15                        ;18/03/15  ;2015-03-18 00:00
15  ;6,1               ;10              ;19/03/15                        ;20/03/15  ;2015-03-19 00:00
14,5;3,6               ;9,2             ;20/03/15                        ;20/03/15  ;2015-03-20 00:00
    ;                  ;                ;                                ;          ;2015-03-21 00:00
    ;                  ;                ;                                ;          ;2015-03-22 00:00
8,6 ;2,7               ;5,4             ;23/03/15                        ;23/03/15  ;2015-03-23 00:00
11,1;4,4               ;7,5             ;24/03/15                        ;25/03/15  ;2015-03-24 00:00
8   ;2,1               ;4,5             ;25/03/15                        ;25/03/15  ;2015-03-25 00:00
10,1;1,6               ;4,2             ;26/03/15                        ;26/03/15  ;2015-03-26 00:00
    ;                  ;                ;                                ;          ;2015-03-27 00:00
    ;                  ;                ;                                ;          ;2015-03-28 00:00
    ;                  ;                ;                                ;          ;2015-03-29 00:00
15,3;10,8              ;13,2            ;30/03/15                        ;30/03/15  ;2015-03-30 00:00
13,8;9                 ;11,8            ;31/03/15                        ;31/03/15  ;2015-03-31 00:00
12,9;6,4               ;9,8             ;01/04/15                        ;02/04/15  ;2015-04-01 00:00
19,9;,6                ;10,5            ;02/04/15                        ;02/04/15  ;2015-04-02 00:00
20,8;5,2               ;12,8            ;03/04/15                        ;03/04/15  ;2015-04-03 00:00
15,1;6,6               ;10,1            ;04/04/15                        ;04/04/15  ;2015-04-04 00:00
17,7;3,5               ;10,7            ;05/04/15                        ;05/04/15  ;2015-04-05 00:00
17,3;5                 ;11,4            ;06/04/15                        ;06/04/15  ;2015-04-06 00:00
16,4;4,3               ;11,4            ;07/04/15                        ;07/04/15  ;2015-04-07 00:00
16  ;3,1               ;10,1            ;08/04/15                        ;08/04/15  ;2015-04-08 00:00
15,9;7,6               ;11,5            ;09/04/15                        ;09/04/15  ;2015-04-09 00:00
17  ;7,1               ;12              ;10/04/15                        ;10/04/15  ;2015-04-10 00:00
18,7;4,5               ;12,3            ;11/04/15                        ;11/04/15  ;2015-04-11 00:00
20,8;6,6               ;13,8            ;12/04/15                        ;12/04/15  ;2015-04-12 00:00
23  ;6,7               ;15,3            ;13/04/15                        ;13/04/15  ;2015-04-13 00:00
23,7;9,2               ;17,9            ;14/04/15                        ;14/04/15  ;2015-04-14 00:00
17,4;10,5              ;14,9            ;15/04/15                        ;15/04/15  ;2015-04-15 00:00
16  ;9,2               ;12              ;16/04/15                        ;16/04/15  ;2015-04-16 00:00
18,7;6,3               ;12,6            ;17/04/15                        ;17/04/15  ;2015-04-17 00:00
19  ;9,9               ;13,1            ;18/04/15                        ;18/04/15  ;2015-04-18 00:00
15,8;7,2               ;10,9            ;19/04/15                        ;19/04/15  ;2015-04-19 00:00
19,1;2,7               ;11,1            ;20/04/15                        ;20/04/15  ;2015-04-20 00:00
20,5;6                 ;13,8            ;21/04/15                        ;21/04/15  ;2015-04-21 00:00
17,9;9,2               ;14              ;22/04/15                        ;23/04/15  ;2015-04-22 00:00
19,5;5,8               ;12,7            ;23/04/15                        ;23/04/15  ;2015-04-23 00:00
21,6;6,9               ;14,3            ;24/04/15                        ;24/04/15  ;2015-04-24 00:00
19,7;10,5              ;15              ;25/04/15                        ;25/04/15  ;2015-04-25 00:00
15,5;7,5               ;11,8            ;26/04/15                        ;27/04/15  ;2015-04-26 00:00
14  ;7,7               ;10,3            ;27/04/15                        ;27/04/15  ;2015-04-27 00:00
15,7;6,2               ;10,2            ;28/04/15                        ;28/04/15  ;2015-04-28 00:00
17,6;5,2               ;11,2            ;29/04/15                        ;29/04/15  ;2015-04-29 00:00
21,6;5                 ;13,2            ;30/04/15                        ;30/04/15  ;2015-04-30 00:00
18,8;12,1              ;15,7            ;01/05/15                        ;02/05/15  ;2015-05-01 00:00
23,8;10,5              ;17,4            ;02/05/15                        ;02/05/15  ;2015-05-02 00:00
21  ;14,3              ;18,1            ;03/05/15                        ;03/05/15  ;2015-05-03 00:00
22,8;14,1              ;18,8            ;04/05/15                        ;04/05/15  ;2015-05-04 00:00
21,4;12,5              ;17,2            ;05/05/15                        ;06/05/15  ;2015-05-05 00:00
20,1;6,4               ;13,6            ;06/05/15                        ;06/05/15  ;2015-05-06 00:00
24,6;7,7               ;16,1            ;07/05/15                        ;07/05/15  ;2015-05-07 00:00
22,1;13,3              ;17,9            ;08/05/15                        ;09/05/15  ;2015-05-08 00:00
24,6;9,1               ;17,2            ;09/05/15                        ;09/05/15  ;2015-05-09 00:00
28,2;10                ;19,4            ;10/05/15                        ;10/05/15  ;2015-05-10 00:00
29,6;13,9              ;23,2            ;11/05/15                        ;11/05/15  ;2015-05-11 00:00
32,3;16,2              ;24              ;12/05/15                        ;12/05/15  ;2015-05-12 00:00
32,8;21,6              ;25,4            ;13/05/15                        ;13/05/15  ;2015-05-13 00:00
25,2;10,3              ;18,4            ;14/05/15                        ;14/05/15  ;2015-05-14 00:00
12,7;8                 ;10,1            ;15/05/15                        ;15/05/15  ;2015-05-15 00:00
17,7;9,3               ;13,1            ;16/05/15                        ;16/05/15  ;2015-05-16 00:00
23,5;9,2               ;16              ;17/05/15                        ;17/05/15  ;2015-05-17 00:00
27,2;6,1               ;16              ;18/05/15                        ;18/05/15  ;2015-05-18 00:00
14,8;8                 ;11,1            ;19/05/15                        ;20/05/15  ;2015-05-19 00:00
14,2;7,1               ;10,1            ;20/05/15                        ;20/05/15  ;2015-05-20 00:00
16,1;6,6               ;11,1            ;21/05/15                        ;21/05/15  ;2015-05-21 00:00
18,8;6,3               ;12,4            ;22/05/15                        ;22/05/15  ;2015-05-22 00:00
19,6;9,1               ;13,8            ;23/05/15                        ;23/05/15  ;2015-05-23 00:00
22,4;6,6               ;15,2            ;24/05/15                        ;24/05/15  ;2015-05-24 00:00
20,3;12                ;15,8            ;25/05/15                        ;26/05/15  ;2015-05-25 00:00
19  ;8,1               ;13,7            ;26/05/15                        ;26/05/15  ;2015-05-26 00:00
24  ;9,6               ;16,5            ;27/05/15                        ;28/05/15  ;2015-05-27 00:00
27  ;6,5               ;16,6            ;28/05/15                        ;28/05/15  ;2015-05-28 00:00
